"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
1.1973684210526316	42	0.738	2079432	-0.369	1.0	12.046650818983714	0.387	18.12f0	27.626667f0	0.37818715f0	-0.7927319f0	-3.3007457f0	1.7258884f0	35.74138f0	38	0	12	18
1.1973684210526316	43	0.7560000000000001	2086700	-0.37800000000000006	1.0	12.17229045232137	0.394	18.093334f0	27.866667f0	0.37865207f0	-0.788854f0	-3.3505204f0	1.7233503f0	36.051723f0	38	0	14	20
1.1973684210526316	44	0.774	2079688	-0.387	1.0	12.293026284376781	0.401	18.013334f0	28.0f0	0.3767707f0	-0.7823444f0	-3.3342495f0	1.715736f0	36.224136f0	62	16	16	29
1.1973684210526316	45	0.792	2733280	-0.396	1.0	12.417220632235209	0.40800000000000003	17.946667f0	28.106667f0	0.37579033f0	-0.78076464f0	-3.3766046f0	1.7115629f0	36.36207f0	57	8	14	28
1.1973684210526316	46	0.81	2735068	-0.405	1.0	12.51996153195699	0.4149999999999999	17.986666f0	28.386667f0	0.37685943f0	-0.7823135f0	-3.3542483f0	1.7088608f0	36.724136f0	38	0	10	21
1.1973684210526316	47	0.828	2098920	-0.414	1.0	12.716301651795705	0.42199999999999993	17.96f0	28.76f0	0.37585768f0	-0.77967745f0	-3.3644707f0	1.7063291f0	37.206898f0	76	19	21	35
1.1973684210526316	48	0.8460000000000001	2772724	-0.42300000000000004	1.0	12.83479991753896	0.42899999999999994	17.96f0	29.106667f0	0.37656152f0	-0.77810395f0	-3.355623f0	1.7020202f0	37.655174f0	38	0	12	21
1.1973684210526316	49	0.8640000000000001	2777924	-0.43200000000000005	1.0	13.020185283819835	0.43599999999999994	17.946667f0	29.4f0	0.37506992f0	-0.77550304f0	-3.3881984f0	1.7029077f0	38.03448f0	97	26	23	39
1.1973684210526316	50	0.882	2778672	-0.441	1.0	13.239821684360503	0.44299999999999995	17.853333f0	29.746666f0	0.3744629f0	-0.7756033f0	-3.4082103f0	1.6813049f0	38.482758f0	99	18	24	38
1.1973684210526316	51	0.9	2142748	-0.45	1.0	13.45617380142212	0.44999999999999996	17.84f0	29.946667f0	0.37388784f0	-0.7696058f0	-3.4752536f0	1.6842767f0	38.74138f0	80	21	28	32
1.1973684210526316	52	0.9179999999999999	2771460	-0.45899999999999996	1.0	13.720261251926422	0.45699999999999996	17.813334f0	30.226667f0	0.37323788f0	-0.7658527f0	-3.4972136f0	1.6754386f0	39.103447f0	113	16	31	41
1.1973684210526316	53	0.936	2765276	-0.468	1.0	13.869102466106416	0.46399999999999997	17.826666f0	30.226667f0	0.3728508f0	-0.76256204f0	-3.490022f0	1.6766918f0	39.103447f0	59	10	14	24
1.1973684210526316	54	0.9540000000000001	2132068	-0.47700000000000004	1.0	13.947813081741334	0.471	17.8f0	30.266666f0	0.3725283f0	-0.7618995f0	-3.4890602f0	1.6741855f0	39.155174f0	45	6	10	23
1.1973684210526316	55	0.972	2765288	-0.486	1.0	14.082306532065074	0.478	17.813334f0	30.346666f0	0.37217322f0	-0.76207507f0	-3.4886878f0	1.6754386f0	39.25862f0	47	6	10	29
1.1973684210526316	56	0.99	2765288	-0.495	1.0	14.192012500762939	0.485	17.813334f0	30.36f0	0.3721333f0	-0.76207507f0	-3.4886878f0	1.6754386f0	39.275864f0	39	1	8	23
1.1973684210526316	57	1.008	2765288	-0.504	1.0	14.255273600419363	0.492	17.813334f0	30.36f0	0.37195605f0	-0.76207507f0	-3.4886878f0	1.6754386f0	39.275864f0	40	2	5	25
1.1973684210526316	58	1.026	2138260	-0.513	1.0	14.406643815835317	0.499	17.88f0	30.693333f0	0.37366447f0	-0.75862265f0	-3.5152519f0	1.6775f0	39.706898f0	38	0	12	20
1.1973684210526316	59	1.044	2771536	-0.522	1.0	14.603103550275167	0.5059999999999999	17.853333f0	31.026667f0	0.37267554f0	-0.75984323f0	-3.502524f0	1.675f0	40.13793f0	75	25	17	36
1.1973684210526316	60	1.062	2138500	-0.531	1.0	14.717870668570201	0.513	17.84f0	31.173334f0	0.3724228f0	-0.76008165f0	-3.503126f0	1.67375f0	40.327587f0	52	8	9	33
1.1973684210526316	61	1.08	2138500	-0.54	1.0	14.822160001595815	0.52	17.826666f0	31.226667f0	0.3723097f0	-0.75954336f0	-3.5036557f0	1.6725f0	40.396553f0	43	5	7	25
1.1973684210526316	62	1.0979999999999999	2138500	-0.5489999999999999	1.0	14.913205798467	0.5269999999999999	17.813334f0	31.28f0	0.37224305f0	-0.7592352f0	-3.5063677f0	1.67125f0	40.46552f0	43	4	4	31
1.1973684210526316	63	1.116	2138504	-0.558	1.0	15.006827668348949	0.534	17.813334f0	31.346666f0	0.3720907f0	-0.7592352f0	-3.5063677f0	1.67125f0	40.551723f0	43	5	5	28
1.1973684210526316	64	1.1340000000000001	2138504	-0.5670000000000001	1.0	15.067589600880941	0.5409999999999999	17.813334f0	31.4f0	0.37195545f0	-0.7592352f0	-3.5063677f0	1.67125f0	40.62069f0	42	3	4	30
1.1973684210526316	65	1.1520000000000001	2138504	-0.5760000000000001	1.0	15.181574567159016	0.5479999999999999	17.813334f0	31.413334f0	0.37190112f0	-0.7592352f0	-3.5063677f0	1.67125f0	40.63793f0	39	1	4	29
1.1973684210526316	66	1.17	2138504	-0.585	1.0	15.245595518747965	0.555	17.826666f0	31.88f0	0.37363493f0	-0.7581037f0	-3.5065486f0	1.6725f0	41.24138f0	38	0	3	28
1.1973684210526316	67	1.188	2138504	-0.594	1.0	15.308964784940084	0.5619999999999999	17.826666f0	31.946667f0	0.3732616f0	-0.7581037f0	-3.5065486f0	1.6725f0	41.327587f0	45	6	2	29
1.1973684210526316	68	1.2060000000000002	2139756	-0.6030000000000001	1.0	15.436616118748983	0.569	17.853333f0	32.373333f0	0.37445313f0	-0.75548553f0	-3.5121086f0	1.675f0	41.87931f0	38	0	6	25
