"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
0.22718253968253968	26	0.45	1832504	-0.225	1.0	7.8292731483777365	0.275	14.866667f0	95.81333f0	0.45057017f0	-0.87263936f0	-3.9074292f0	1.6807228f0	28.407114f0	153	2	46	17
0.22718253968253968	27	0.468	1844180	-0.234	1.0	8.13209798336029	0.28200000000000003	14.88f0	95.81333f0	0.45044023f0	-0.8725468f0	-3.9074657f0	1.6822289f0	28.407114f0	152	1	49	15
0.22718253968253968	28	0.486	2456292	-0.243	1.0	8.438330415884653	0.289	15.8133335f0	95.90667f0	0.46273032f0	-0.8561885f0	-3.9155986f0	1.7716419f0	28.434782f0	151	0	48	10
0.22718253968253968	29	0.504	2466396	-0.252	1.0	8.80706863005956	0.296	14.413333f0	97.21333f0	0.45718706f0	-0.82738143f0	-3.854753f0	1.6595092f0	28.822134f0	644	120	68	70
0.22718253968253968	30	0.522	2463808	-0.261	1.0	9.038775916894277	0.30299999999999994	14.653334f0	97.21333f0	0.45578098f0	-0.81040835f0	-3.8474476f0	1.6871166f0	28.822134f0	169	15	42	5
0.22718253968253968	31	0.54	1835156	-0.27	1.0	9.30241444905599	0.31	15.573334f0	97.18667f0	0.46414435f0	-0.8119917f0	-3.8760676f0	1.75f0	28.81423f0	151	0	49	3
0.22718253968253968	32	0.558	2443344	-0.279	1.0	9.62306371529897	0.317	14.96f0	97.333336f0	0.4713975f0	-0.79756254f0	-3.943186f0	1.6887218f0	28.857708f0	380	44	58	58
0.22718253968253968	33	0.5760000000000001	2439376	-0.28800000000000003	1.0	9.844629013538361	0.32399999999999995	15.773334f0	97.36f0	0.4664116f0	-0.7790503f0	-3.8877773f0	1.7804512f0	28.865612f0	220	31	28	8
0.22718253968253968	34	0.594	2439600	-0.297	1.0	10.181658713022868	0.33099999999999996	14.146667f0	98.45333f0	0.4602166f0	-0.7805285f0	-4.0893464f0	1.6189024f0	29.189724f0	603	117	63	73
0.22718253968253968	35	0.612	2440816	-0.306	1.0	10.4114218155543	0.33799999999999997	14.373333f0	98.45333f0	0.460347f0	-0.7725441f0	-4.0884533f0	1.6448171f0	29.189724f0	168	3	43	4
0.22718253968253968	36	0.63	1838160	-0.315	1.0	10.664722633361816	0.345	14.586667f0	98.45333f0	0.4602883f0	-0.76155573f0	-4.0905733f0	1.6666666f0	29.189724f0	173	5	47	5
0.22718253968253968	37	0.648	1842696	-0.324	1.0	10.939312314987182	0.352	14.56f0	98.45333f0	0.45958033f0	-0.76076627f0	-4.096021f0	1.6610942f0	29.189724f0	159	5	51	6
0.22718253968253968	38	0.666	1839416	-0.333	1.0	11.232797598838806	0.359	14.546667f0	98.45333f0	0.45936558f0	-0.7622183f0	-4.1100984f0	1.6595745f0	29.189724f0	152	1	52	6
0.22718253968253968	39	0.684	1843480	-0.342	1.0	11.51378076473872	0.366	14.586667f0	98.46667f0	0.45924753f0	-0.7673835f0	-4.1325192f0	1.6616085f0	29.193676f0	161	2	51	7
0.22718253968253968	40	0.7020000000000001	1841400	-0.35100000000000003	1.0	11.821219996611278	0.373	15.866667f0	98.42667f0	0.47458017f0	-0.7662284f0	-4.126797f0	1.75405f0	29.181818f0	151	0	50	5
0.22718253968253968	41	0.72	2447208	-0.36	1.0	12.163419715563457	0.38	14.853333f0	99.53333f0	0.46595773f0	-0.7587235f0	-4.3484597f0	1.6616989f0	29.509882f0	514	104	61	62
0.22718253968253968	42	0.738	1862296	-0.369	1.0	12.445057614644368	0.387	15.16f0	99.53333f0	0.4647555f0	-0.7497415f0	-4.349024f0	1.6884273f0	29.509882f0	186	16	47	7
0.22718253968253968	43	0.7560000000000001	2467056	-0.37800000000000006	1.0	12.718848447004953	0.394	15.4f0	99.6f0	0.47445795f0	-0.7545814f0	-4.397105f0	1.7f0	29.529644f0	151	0	47	11
0.22718253968253968	44	0.774	2470316	-0.387	1.0	13.030926116307576	0.401	15.64f0	99.6f0	0.4707157f0	-0.74125546f0	-4.41756f0	1.7214077f0	29.529644f0	213	35	49	27
0.22718253968253968	45	0.792	2464760	-0.396	1.0	13.287746381759643	0.40800000000000003	15.546667f0	99.6f0	0.47059473f0	-0.74221504f0	-4.4182115f0	1.7111437f0	29.529644f0	158	1	42	24
0.22718253968253968	46	0.81	1862100	-0.405	1.0	13.549601066112519	0.4149999999999999	15.146667f0	99.613335f0	0.47436064f0	-0.7512221f0	-4.385181f0	1.6671554f0	29.533596f0	151	0	47	16
0.22718253968253968	47	0.828	1863228	-0.414	1.0	13.846199599901835	0.42199999999999993	15.746667f0	99.613335f0	0.47126028f0	-0.7314777f0	-4.334081f0	1.7280701f0	29.533596f0	202	25	48	17
0.22718253968253968	48	0.8460000000000001	1864188	-0.42300000000000004	1.0	14.080608546733856	0.42899999999999994	15.04f0	99.78667f0	0.47803575f0	-0.7685869f0	-4.447921f0	1.6530014f0	29.58498f0	151	0	38	19
0.22718253968253968	49	0.8640000000000001	2467180	-0.43200000000000005	1.0	14.146416381994884	0.43599999999999994	15.253333f0	99.78667f0	0.4766447f0	-0.74776894f0	-4.440362f0	1.6764275f0	29.58498f0	167	13	3	1
0.22718253968253968	50	0.882	2147828	-0.441	1.0	14.473191698392233	0.44299999999999995	15.693334f0	99.85333f0	0.47461146f0	-0.72987103f0	-4.3952346f0	1.7222222f0	29.604744f0	249	31	57	40
0.22718253968253968	51	0.9	2151048	-0.45	1.0	14.78306639989217	0.44999999999999996	14.866667f0	99.89333f0	0.47805074f0	-0.7385447f0	-4.402385f0	1.6339678f0	29.6166f0	249	8	50	37
0.22718253968253968	52	0.9179999999999999	2147996	-0.45899999999999996	1.0	15.041431613763173	0.45699999999999996	15.96f0	99.86667f0	0.47516763f0	-0.72150576f0	-4.3602834f0	1.7540264f0	29.608696f0	237	29	30	9
0.22718253968253968	53	0.936	2753444	-0.468	1.0	15.332471430301666	0.46399999999999997	14.72f0	99.92f0	0.4784455f0	-0.72568744f0	-4.3526087f0	1.625f0	29.624506f0	287	17	45	48
0.22718253968253968	54	0.9540000000000001	2150452	-0.47700000000000004	1.0	15.4245135307312	0.471	14.933333f0	99.92f0	0.4736079f0	-0.71632093f0	-4.408665f0	1.6485294f0	29.624506f0	173	21	5	1
0.22718253968253968	55	0.972	2754700	-0.486	1.0	15.722402513027191	0.478	15.213333f0	99.92f0	0.47308725f0	-0.7125538f0	-4.455768f0	1.6720351f0	29.624506f0	190	9	46	19
0.22718253968253968	56	0.99	2754708	-0.495	1.0	16.00017606417338	0.485	15.1866665f0	99.92f0	0.47304168f0	-0.71220756f0	-4.46235f0	1.6691068f0	29.624506f0	153	1	41	28
0.22718253968253968	57	1.008	2753656	-0.504	1.0	16.2747492313385	0.492	15.013333f0	99.92f0	0.4728213f0	-0.7118467f0	-4.439287f0	1.6500732f0	29.624506f0	168	7	40	23
0.22718253968253968	58	1.026	2758296	-0.513	1.0	16.56715768178304	0.499	15.32f0	100.26667f0	0.47983968f0	-0.71559715f0	-4.496913f0	1.6739447f0	29.727272f0	151	0	48	26
0.22718253968253968	59	1.044	2153868	-0.522	1.0	16.8744699994723	0.5059999999999999	15.053333f0	100.26667f0	0.47627476f0	-0.70518225f0	-4.421437f0	1.6544656f0	29.727272f0	265	38	48	39
0.22718253968253968	60	1.062	2151936	-0.531	1.0	17.13078668117523	0.513	15.093333f0	100.26667f0	0.47604564f0	-0.70423216f0	-4.4216237f0	1.658858f0	29.727272f0	154	3	35	20
0.22718253968253968	61	1.08	2752332	-0.54	1.0	17.3930589000384	0.52	15.12f0	100.26667f0	0.47592437f0	-0.70383745f0	-4.421667f0	1.6617862f0	29.727272f0	153	2	37	17
0.22718253968253968	62	1.0979999999999999	2148788	-0.5489999999999999	1.0	17.676561148961387	0.5269999999999999	15.306666f0	100.44f0	0.48442572f0	-0.7107661f0	-4.5501194f0	1.6700581f0	29.778656f0	151	0	39	13
0.22718253968253968	63	1.116	2153812	-0.558	1.0	17.98969606558482	0.534	15.226666f0	100.45333f0	0.4788624f0	-0.7025958f0	-4.645444f0	1.6661807f0	29.782608f0	274	45	48	47
0.22718253968253968	64	1.1340000000000001	2151684	-0.5670000000000001	1.0	18.28214256366094	0.5409999999999999	15.306666f0	100.45333f0	0.47861266f0	-0.6998591f0	-4.6457405f0	1.6749271f0	29.782608f0	173	4	44	18
0.22718253968253968	65	1.1520000000000001	2758804	-0.5760000000000001	1.0	18.562536013126373	0.5479999999999999	15.093333f0	100.706665f0	0.4862178f0	-0.70860064f0	-4.6012907f0	1.658858f0	29.857708f0	151	0	44	22
0.22718253968253968	66	1.17	2152772	-0.585	1.0	18.838948480288188	0.555	15.506667f0	100.706665f0	0.48499262f0	-0.6995123f0	-4.6041937f0	1.7042459f0	29.857708f0	184	14	41	24
0.22718253968253968	67	1.188	2150660	-0.594	1.0	19.154655432701112	0.5619999999999999	14.8133335f0	101.17333f0	0.48562765f0	-0.7227657f0	-4.6134777f0	1.6281112f0	29.996048f0	379	24	54	60
0.22718253968253968	68	1.2060000000000002	2153236	-0.6030000000000001	1.0	19.356293431917827	0.569	15.613334f0	101.253334f0	0.48358786f0	-0.7031917f0	-4.5620737f0	1.715959f0	30.019762f0	217	40	26	1
0.22718253968253968	69	1.224	2153244	-0.612	1.0	19.611589364210765	0.576	14.986667f0	101.24f0	0.48433232f0	-0.69501513f0	-4.609366f0	1.6447369f0	30.01581f0	229	5	40	29
0.22718253968253968	70	1.242	2151992	-0.621	1.0	19.887040881315865	0.583	15.266666f0	101.24f0	0.4822666f0	-0.68776935f0	-4.639732f0	1.6681223f0	30.01581f0	214	33	42	31
