"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
2.556532663316583	27	0.468	2906188	-0.234	1.0	372.62433265050254	0.28200000000000003	26.124445f0	78.931114f0	0.46523684f0	-1.2066919f0	-2.443537f0	1.9796262f0	177.6f0	695	253	199	158
2.556532663316583	28	0.486	2917420	-0.243	1.0	382.9670020659765	0.289	26.12889f0	79.04f0	0.4650129f0	-1.2023544f0	-2.4581144f0	1.9782975f0	177.845f0	424	86	186	106
2.556532663316583	29	0.504	2905376	-0.252	1.0	395.95884471734365	0.296	25.88889f0	79.14f0	0.46481055f0	-1.1783985f0	-2.4566233f0	1.9565071f0	178.07f0	754	131	245	124
2.556532663316583	30	0.522	2925800	-0.261	1.0	408.7124387661616	0.30299999999999994	25.593334f0	79.27111f0	0.46416184f0	-1.1602349f0	-2.4853387f0	1.9299598f0	178.365f0	721	172	246	129
2.556532663316583	31	0.54	2901332	-0.27	1.0	422.85617843468987	0.31	25.22889f0	79.41111f0	0.4632456f0	-1.1383616f0	-2.4961808f0	1.8983448f0	178.68f0	797	209	287	140
2.556532663316583	32	0.558	2918692	-0.279	1.0	437.0331713159879	0.317	24.757778f0	79.666664f0	0.4615537f0	-1.1177676f0	-2.5122733f0	1.8597897f0	179.255f0	937	321	279	220
2.556532663316583	33	0.5760000000000001	2899376	-0.28800000000000003	1.0	449.3428389191628	0.32399999999999995	24.542223f0	79.922226f0	0.4607965f0	-1.1025491f0	-2.5291688f0	1.8399134f0	179.83f0	734	191	242	186
2.556532663316583	34	0.594	2982728	-0.297	1.0	466.1914436022441	0.33099999999999996	24.264444f0	80.335556f0	0.4601688f0	-1.0616361f0	-2.52042f0	1.8100448f0	180.76f0	1267	265	353	218
2.556532663316583	35	0.612	2972412	-0.306	1.0	481.2319586356481	0.33799999999999997	24.0f0	80.755554f0	0.45946178f0	-1.0354714f0	-2.5438664f0	1.7846993f0	181.705f0	1139	369	313	247
2.556532663316583	36	0.63	2974184	-0.315	1.0	493.78620359897616	0.345	23.977777f0	80.89333f0	0.45893812f0	-1.0253794f0	-2.544911f0	1.783047f0	182.015f0	718	126	262	99
2.556532663316583	37	0.648	2974456	-0.324	1.0	503.7416540344556	0.352	23.93111f0	81.06f0	0.4580036f0	-1.0203028f0	-2.5566347f0	1.7786953f0	182.39f0	510	141	192	143
