MPN003	MPN168	166
MPN003	MPN187	200
MPN003	MPN191	350
MPN003	MPN198	152
MPN003	MPN221	204
MPN003	MPN225	168
MPN003	MPN227	197
MPN003	MPN230	202
MPN003	MPN231	220
MPN003	MPN232	269
MPN003	MPN235	314
MPN003	MPN245	163
MPN003	MPN251	207
MPN003	MPN252	180
MPN003	MPN254	197
MPN003	MPN261	384
MPN003	MPN279	245
MPN003	MPN299	248
MPN003	MPN317	482
MPN003	MPN324	232
MPN003	MPN325	263
MPN003	MPN327	259
MPN003	MPN342	155
MPN003	MPN350	440
MPN003	MPN352	524
MPN003	MPN353	231
MPN003	MPN378	218
MPN003	MPN384	184
MPN003	MPN397	211
MPN003	MPN430	175
MPN003	MPN434	565
MPN003	MPN476	231
MPN003	MPN486	575
MPN003	MPN490	168
MPN003	MPN515	340
MPN003	MPN516	622
MPN003	MPN544	575
MPN003	MPN546	408
MPN003	MPN557	345
MPN003	MPN558	416
MPN003	MPN563	196
MPN003	MPN568	187
MPN003	MPN573	244
MPN003	MPN574	172
MPN003	MPN576	247
MPN003	MPN598	424
MPN003	MPN599	154
MPN003	MPN616	204
MPN003	MPN617	195
MPN003	MPN618	367
MPN003	MPN619	424
MPN003	MPN632	196
MPN003	MPN635	166
MPN003	MPN660	240
MPN003	MPN665	198
MPN003	MPN667	180
MPN003	MPN669	156
MPN003	MPN674	233
MPN003	MPN678	223
MPN003	MPN679	338
MPN003	MPN682	498
MPN003	MPN686	877
MPN004	MPN001	867
MPN004	MPN002	582
MPN004	MPN003	998
MPN004	MPN005	948
MPN004	MPN006	928
MPN004	MPN007	917
MPN004	MPN008	883
MPN004	MPN009	929
MPN004	MPN010	481
MPN004	MPN014	466
MPN004	MPN021	347
MPN004	MPN023	506
MPN004	MPN026	707
MPN004	MPN044	319
MPN004	MPN045	497
MPN004	MPN046	483
MPN004	MPN053	203
MPN004	MPN059	288
MPN004	MPN060	356
MPN004	MPN061	221
MPN004	MPN072	514
MPN004	MPN074	368
MPN004	MPN079	222
MPN004	MPN105	487
MPN004	MPN106	453
MPN004	MPN115	322
MPN004	MPN120	385
MPN004	MPN122	985
MPN004	MPN123	335
MPN004	MPN126	465
MPN004	MPN155	229
MPN004	MPN169	282
MPN004	MPN177	156
MPN004	MPN182	159
MPN004	MPN183	204
MPN004	MPN187	224
MPN004	MPN188	346
MPN004	MPN191	315
MPN004	MPN198	252
MPN004	MPN208	262
MPN004	MPN210	319
MPN004	MPN215	243
MPN004	MPN221	167
MPN004	MPN222	166
MPN004	MPN223	161
MPN004	MPN224	159
MPN004	MPN225	389
MPN004	MPN227	204
MPN004	MPN228	424
MPN004	MPN230	273
MPN004	MPN231	271
MPN004	MPN232	423
MPN004	MPN238	312
MPN004	MPN240	152
MPN004	MPN244	289
MPN004	MPN252	188
MPN004	MPN254	332
MPN004	MPN257	454
MPN004	MPN261	514
MPN004	MPN263	167
MPN004	MPN269	204
MPN004	MPN277	216
MPN004	MPN279	364
MPN004	MPN307	228
MPN004	MPN317	382
MPN004	MPN321	168
MPN004	MPN324	459
MPN004	MPN325	153
MPN004	MPN327	409
MPN004	MPN331	283
MPN004	MPN336	274
MPN004	MPN350	188
MPN004	MPN352	296
MPN004	MPN384	266
MPN004	MPN395	274
MPN004	MPN429	300
MPN004	MPN430	218
MPN004	MPN434	334
MPN004	MPN476	663
MPN004	MPN478	408
MPN004	MPN480	417
MPN004	MPN490	525
MPN004	MPN516	662
MPN004	MPN520	158
MPN004	MPN522	175
MPN004	MPN531	251
MPN004	MPN557	365
MPN004	MPN558	316
MPN004	MPN573	441
MPN004	MPN574	217
MPN004	MPN576	528
MPN004	MPN595	578
MPN004	MPN598	285
MPN004	MPN599	225
MPN004	MPN600	241
MPN004	MPN602	241
MPN004	MPN619	424
MPN004	MPN620	242
MPN004	MPN624	213
MPN004	MPN631	372
MPN004	MPN632	232
MPN004	MPN659	210
MPN004	MPN665	198
MPN004	MPN668	374
MPN004	MPN671	409
MPN004	MPN674	396
MPN004	MPN678	371
MPN004	MPN679	257
MPN004	MPN686	839
MPN005	MPN001	768
MPN005	MPN002	582
MPN005	MPN003	931
MPN005	MPN004	948
MPN005	MPN006	943
MPN005	MPN007	858
MPN005	MPN008	858
MPN005	MPN009	950
MPN005	MPN010	481
MPN005	MPN014	594
MPN005	MPN017	631
MPN005	MPN019	343
MPN005	MPN021	199
MPN005	MPN023	351
MPN005	MPN025	265
MPN005	MPN026	426
MPN005	MPN029	200
MPN005	MPN033	212
MPN005	MPN045	254
MPN005	MPN046	327
MPN005	MPN050	367
MPN005	MPN056	521
MPN005	MPN057	660
MPN005	MPN063	530
MPN005	MPN071	494
MPN005	MPN074	677
MPN005	MPN079	391
MPN005	MPN081	205
MPN005	MPN082	387
MPN005	MPN120	256
MPN005	MPN122	472
MPN005	MPN123	430
MPN005	MPN124	291
MPN005	MPN125	277
MPN005	MPN154	176
MPN005	MPN155	171
MPN005	MPN158	487
MPN005	MPN159	570
MPN005	MPN164	281
MPN005	MPN165	275
MPN005	MPN166	235
MPN005	MPN168	458
MPN005	MPN169	235
MPN005	MPN170	230
MPN005	MPN171	232
MPN005	MPN172	228
MPN005	MPN174	222
MPN005	MPN175	249
MPN005	MPN176	216
MPN005	MPN177	385
MPN005	MPN179	473
MPN005	MPN180	212
MPN005	MPN182	354
MPN005	MPN183	208
MPN005	MPN184	359
MPN005	MPN185	581
MPN005	MPN187	263
MPN005	MPN189	415
MPN005	MPN190	269
MPN005	MPN208	218
MPN005	MPN210	423
MPN005	MPN219	192
MPN005	MPN221	459
MPN005	MPN222	242
MPN005	MPN225	603
MPN005	MPN226	310
MPN005	MPN227	217
MPN005	MPN231	426
MPN005	MPN232	162
MPN005	MPN237	453
MPN005	MPN238	740
MPN005	MPN240	621
MPN005	MPN241	262
MPN005	MPN243	327
MPN005	MPN246	560
MPN005	MPN250	752
MPN005	MPN257	522
MPN005	MPN265	796
MPN005	MPN267	314
MPN005	MPN277	698
MPN005	MPN279	352
MPN005	MPN292	643
MPN005	MPN299	327
MPN005	MPN301	664
MPN005	MPN306	523
MPN005	MPN307	202
MPN005	MPN314	424
MPN005	MPN315	424
MPN005	MPN317	384
MPN005	MPN324	192
MPN005	MPN325	543
MPN005	MPN327	600
MPN005	MPN332	155
MPN005	MPN336	368
MPN005	MPN340	670
MPN005	MPN341	450
MPN005	MPN348	356
MPN005	MPN354	196
MPN005	MPN355	396
MPN005	MPN356	378
MPN005	MPN378	455
MPN005	MPN381	335
MPN005	MPN382	467
MPN005	MPN383	423
MPN005	MPN384	632
MPN005	MPN390	314
MPN005	MPN395	719
MPN005	MPN401	442
MPN005	MPN402	611
MPN005	MPN418	425
MPN005	MPN426	587
MPN005	MPN427	249
MPN005	MPN430	370
MPN005	MPN434	283
MPN005	MPN446	373
MPN005	MPN473	272
MPN005	MPN475	734
MPN005	MPN476	301
MPN005	MPN480	329
MPN005	MPN520	681
MPN005	MPN521	430
MPN005	MPN543	369
MPN005	MPN547	596
MPN005	MPN553	381
MPN005	MPN556	524
MPN005	MPN558	605
MPN005	MPN563	496
MPN005	MPN573	290
MPN005	MPN574	275
MPN005	MPN576	296
MPN005	MPN595	516
MPN005	MPN598	176
MPN005	MPN600	183
MPN005	MPN606	544
MPN005	MPN616	251
MPN005	MPN618	205
MPN005	MPN619	602
MPN005	MPN628	639
MPN005	MPN629	205
MPN005	MPN632	399
MPN005	MPN636	358
MPN005	MPN665	310
MPN005	MPN669	402
MPN005	MPN671	573
MPN005	MPN672	575
MPN005	MPN678	225
MPN005	MPN679	659
MPN005	MPN686	625
MPN005	MPN688	587
MPN006	MPN001	576
MPN006	MPN002	577
MPN006	MPN003	906
MPN006	MPN004	928
MPN006	MPN005	943
MPN006	MPN007	967
MPN006	MPN008	882
MPN006	MPN009	977
MPN006	MPN010	485
MPN006	MPN014	594
MPN006	MPN018	152
MPN006	MPN019	240
MPN006	MPN023	800
MPN006	MPN025	296
MPN006	MPN044	909
MPN006	MPN045	711
MPN006	MPN051	474
MPN006	MPN056	360
MPN006	MPN057	421
MPN006	MPN059	563
MPN006	MPN061	591
MPN006	MPN062	168
MPN006	MPN063	572
MPN006	MPN064	373
MPN006	MPN071	798
MPN006	MPN073	606
MPN006	MPN074	477
MPN006	MPN078	180
MPN006	MPN079	162
MPN006	MPN115	335
MPN006	MPN117	389
MPN006	MPN122	317
MPN006	MPN123	215
MPN006	MPN134	575
MPN006	MPN154	180
MPN006	MPN155	210
MPN006	MPN158	171
MPN006	MPN159	480
MPN006	MPN164	359
MPN006	MPN165	372
MPN006	MPN166	397
MPN006	MPN186	199
MPN006	MPN187	496
MPN006	MPN192	200
MPN006	MPN193	282
MPN006	MPN194	243
MPN006	MPN195	477
MPN006	MPN196	639
MPN006	MPN207	245
MPN006	MPN208	630
MPN006	MPN210	400
MPN006	MPN221	200
MPN006	MPN222	618
MPN006	MPN225	212
MPN006	MPN226	277
MPN006	MPN227	203
MPN006	MPN230	385
MPN006	MPN231	553
MPN006	MPN232	662
MPN006	MPN235	260
MPN006	MPN246	181
MPN006	MPN251	508
MPN006	MPN253	196
MPN006	MPN257	541
MPN006	MPN258	315
MPN006	MPN259	268
MPN006	MPN260	316
MPN006	MPN261	613
MPN006	MPN267	163
MPN006	MPN273	384
MPN006	MPN275	351
MPN006	MPN292	234
MPN006	MPN293	256
MPN006	MPN299	431
MPN006	MPN303	167
MPN006	MPN306	649
MPN006	MPN309	225
MPN006	MPN320	949
MPN006	MPN322	908
MPN006	MPN324	908
MPN006	MPN328	344
MPN006	MPN332	610
MPN006	MPN340	263
MPN006	MPN341	415
MPN006	MPN348	156
MPN006	MPN356	673
MPN006	MPN357	356
MPN006	MPN361	275
MPN006	MPN378	328
MPN006	MPN383	157
MPN006	MPN390	739
MPN006	MPN391	227
MPN006	MPN418	258
MPN006	MPN422	692
MPN006	MPN425	618
MPN006	MPN433	170
MPN006	MPN452	575
MPN006	MPN472	306
MPN006	MPN473	185
MPN006	MPN475	713
MPN006	MPN476	327
MPN006	MPN480	551
MPN006	MPN481	164
MPN006	MPN490	281
MPN006	MPN515	232
MPN006	MPN516	275
MPN006	MPN519	356
MPN006	MPN531	581
MPN006	MPN538	167
MPN006	MPN539	333
MPN006	MPN540	252
MPN006	MPN543	285
MPN006	MPN545	720
MPN006	MPN546	508
MPN006	MPN557	632
MPN006	MPN558	448
MPN006	MPN561	571
MPN006	MPN568	302
MPN006	MPN573	285
MPN006	MPN574	524
MPN006	MPN576	393
MPN006	MPN618	796
MPN006	MPN622	262
MPN006	MPN627	313
MPN006	MPN631	527
MPN006	MPN658	429
MPN006	MPN659	377
MPN006	MPN660	305
MPN006	MPN665	572
MPN006	MPN667	296
MPN006	MPN671	588
MPN006	MPN678	166
MPN006	MPN680	188
MPN006	MPN682	393
MPN007	MPN001	576
MPN007	MPN002	577
MPN007	MPN003	858
MPN007	MPN004	917
MPN007	MPN005	858
MPN007	MPN006	967
MPN007	MPN008	865
MPN007	MPN009	929
MPN007	MPN010	485
MPN007	MPN014	594
MPN007	MPN020	507
MPN007	MPN023	428
MPN007	MPN071	570
MPN007	MPN083	191
MPN007	MPN152	185
MPN007	MPN196	172
MPN007	MPN208	194
MPN007	MPN222	516
MPN007	MPN258	245
MPN007	MPN259	209
MPN007	MPN260	246
MPN007	MPN303	899
MPN007	MPN331	201
MPN007	MPN419	480
MPN007	MPN450	772
MPN007	MPN519	277
MPN007	MPN557	277
MPN007	MPN599	159
MPN007	MPN618	875
MPN007	MPN671	428
MPN007	MPN680	156
MPN007	MPN682	164
MPN008	MPN001	698
MPN008	MPN002	577
MPN008	MPN003	936
MPN008	MPN004	883
MPN008	MPN005	858
MPN008	MPN006	882
MPN008	MPN007	865
MPN008	MPN009	865
MPN008	MPN010	485
MPN008	MPN014	592
MPN008	MPN019	172
MPN008	MPN025	396
MPN008	MPN026	434
MPN008	MPN044	300
MPN008	MPN046	237
MPN008	MPN053	154
MPN008	MPN056	176
MPN008	MPN057	324
MPN008	MPN059	263
MPN008	MPN065	169
MPN008	MPN073	207
MPN008	MPN074	456
MPN008	MPN115	595
MPN008	MPN122	501
MPN008	MPN135	215
MPN008	MPN136	298
MPN008	MPN140	389
MPN008	MPN154	222
MPN008	MPN164	234
MPN008	MPN165	260
MPN008	MPN168	160
MPN008	MPN172	159
MPN008	MPN177	232
MPN008	MPN184	249
MPN008	MPN191	163
MPN008	MPN194	774
MPN008	MPN196	216
MPN008	MPN208	295
MPN008	MPN209	196
MPN008	MPN210	639
MPN008	MPN219	256
MPN008	MPN220	156
MPN008	MPN230	504
MPN008	MPN231	497
MPN008	MPN240	266
MPN008	MPN249	266
MPN008	MPN252	296
MPN008	MPN258	321
MPN008	MPN259	268
MPN008	MPN260	315
MPN008	MPN263	221
MPN008	MPN277	304
MPN008	MPN288	204
MPN008	MPN292	295
MPN008	MPN299	237
MPN008	MPN306	637
MPN008	MPN315	615
MPN008	MPN316	167
MPN008	MPN317	699
MPN008	MPN331	214
MPN008	MPN332	433
MPN008	MPN337	196
MPN008	MPN357	507
MPN008	MPN361	495
MPN008	MPN362	227
MPN008	MPN378	357
MPN008	MPN382	200
MPN008	MPN384	427
MPN008	MPN422	961
MPN008	MPN428	297
MPN008	MPN429	502
MPN008	MPN472	152
MPN008	MPN473	184
MPN008	MPN475	380
MPN008	MPN480	195
MPN008	MPN487	309
MPN008	MPN490	216
MPN008	MPN519	355
MPN008	MPN522	546
MPN008	MPN528	356
MPN008	MPN531	160
MPN008	MPN533	296
MPN008	MPN548	165
MPN008	MPN549	304
MPN008	MPN553	623
MPN008	MPN557	995
MPN008	MPN558	800
MPN008	MPN563	562
MPN008	MPN568	221
MPN008	MPN573	607
MPN008	MPN574	744
MPN008	MPN576	250
MPN008	MPN598	713
MPN008	MPN599	714
MPN008	MPN600	718
MPN008	MPN602	353
MPN008	MPN607	237
MPN008	MPN616	459
MPN008	MPN618	817
MPN008	MPN641	167
MPN008	MPN659	268
MPN008	MPN671	163
MPN008	MPN674	255
MPN008	MPN678	659
MPN008	MPN679	449
MPN008	MPN680	438
MPN008	MPN682	866
MPN008	MPN686	787
MPN008	MPN688	789
MPN009	MPN001	576
MPN009	MPN002	793
MPN009	MPN003	858
MPN009	MPN004	929
MPN009	MPN005	950
MPN009	MPN006	977
MPN009	MPN007	929
MPN009	MPN008	865
MPN009	MPN010	485
MPN009	MPN014	595
MPN009	MPN017	368
MPN009	MPN018	159
MPN009	MPN019	168
MPN009	MPN021	242
MPN009	MPN023	800
MPN009	MPN026	656
MPN009	MPN029	385
MPN009	MPN033	266
MPN009	MPN044	344
MPN009	MPN045	183
MPN009	MPN046	498
MPN009	MPN053	180
MPN009	MPN061	207
MPN009	MPN062	351
MPN009	MPN071	789
MPN009	MPN072	776
MPN009	MPN073	583
MPN009	MPN124	420
MPN009	MPN125	501
MPN009	MPN140	233
MPN009	MPN154	296
MPN009	MPN155	358
MPN009	MPN158	379
MPN009	MPN164	183
MPN009	MPN165	172
MPN009	MPN166	170
MPN009	MPN168	168
MPN009	MPN169	165
MPN009	MPN170	159
MPN009	MPN171	160
MPN009	MPN172	161
MPN009	MPN175	168
MPN009	MPN177	166
MPN009	MPN179	163
MPN009	MPN180	164
MPN009	MPN181	162
MPN009	MPN182	163
MPN009	MPN183	162
MPN009	MPN184	161
MPN009	MPN185	502
MPN009	MPN187	157
MPN009	MPN189	174
MPN009	MPN190	179
MPN009	MPN191	189
MPN009	MPN192	196
MPN009	MPN193	150
MPN009	MPN194	777
MPN009	MPN207	287
MPN009	MPN208	249
MPN009	MPN210	445
MPN009	MPN219	257
MPN009	MPN220	268
MPN009	MPN221	554
MPN009	MPN223	178
MPN009	MPN225	396
MPN009	MPN226	422
MPN009	MPN227	303
MPN009	MPN230	552
MPN009	MPN231	489
MPN009	MPN232	311
MPN009	MPN235	408
MPN009	MPN244	316
MPN009	MPN249	197
MPN009	MPN251	180
MPN009	MPN254	650
MPN009	MPN258	315
MPN009	MPN259	269
MPN009	MPN260	316
MPN009	MPN261	724
MPN009	MPN263	208
MPN009	MPN267	617
MPN009	MPN273	688
MPN009	MPN277	156
MPN009	MPN279	249
MPN009	MPN292	159
MPN009	MPN303	409
MPN009	MPN306	322
MPN009	MPN307	373
MPN009	MPN314	199
MPN009	MPN315	199
MPN009	MPN317	196
MPN009	MPN341	191
MPN009	MPN352	196
MPN009	MPN355	451
MPN009	MPN356	215
MPN009	MPN361	272
MPN009	MPN378	194
MPN009	MPN383	393
MPN009	MPN384	326
MPN009	MPN390	314
MPN009	MPN391	235
MPN009	MPN392	209
MPN009	MPN393	168
MPN009	MPN395	253
MPN009	MPN397	418
MPN009	MPN401	334
MPN009	MPN426	299
MPN009	MPN432	318
MPN009	MPN434	313
MPN009	MPN446	240
MPN009	MPN470	234
MPN009	MPN473	185
MPN009	MPN476	398
MPN009	MPN479	368
MPN009	MPN481	671
MPN009	MPN515	572
MPN009	MPN516	682
MPN009	MPN519	356
MPN009	MPN528	384
MPN009	MPN535	568
MPN009	MPN538	352
MPN009	MPN539	390
MPN009	MPN546	335
MPN009	MPN558	301
MPN009	MPN563	204
MPN009	MPN564	459
MPN009	MPN573	567
MPN009	MPN574	520
MPN009	MPN576	212
MPN009	MPN595	163
MPN009	MPN598	196
MPN009	MPN599	204
MPN009	MPN600	208
MPN009	MPN606	644
MPN009	MPN607	288
MPN009	MPN616	152
MPN009	MPN617	159
MPN009	MPN619	430
MPN009	MPN627	188
MPN009	MPN628	500
MPN009	MPN632	232
MPN009	MPN636	243
MPN009	MPN658	254
MPN009	MPN659	253
MPN009	MPN660	250
MPN009	MPN662	512
MPN009	MPN665	478
MPN009	MPN669	594
MPN009	MPN671	702
MPN009	MPN674	189
MPN009	MPN677	390
MPN009	MPN678	329
MPN009	MPN679	794
MPN009	MPN685	152
MPN009	MPN687	157
MPN009	MPN688	224
MPN010	MPN001	347
MPN010	MPN002	348
MPN010	MPN003	481
MPN010	MPN004	481
MPN010	MPN005	481
MPN010	MPN006	485
MPN010	MPN007	485
MPN010	MPN008	485
MPN010	MPN009	485
MPN011	MPN012	767
MPN011	MPN245	772
MPN011	MPN418	772
MPN012	MPN011	767
MPN013	MPN014	582
MPN014	MPN001	399
MPN014	MPN002	694
MPN014	MPN003	313
MPN014	MPN004	466
MPN014	MPN005	594
MPN014	MPN006	594
MPN014	MPN007	594
MPN014	MPN008	592
MPN014	MPN009	595
MPN014	MPN013	582
MPN014	MPN235	575
MPN014	MPN377	575
MPN015	MPN016	914
MPN015	MPN017	865
MPN015	MPN018	284
MPN015	MPN019	284
MPN015	MPN020	277
MPN015	MPN021	245
MPN015	MPN022	245
MPN015	MPN023	245
MPN015	MPN024	233
MPN015	MPN025	233
MPN015	MPN026	233
MPN015	MPN097	170
MPN015	MPN300	177
MPN015	MPN407	151
MPN015	MPN459	151
MPN015	MPN525	172
MPN015	MPN620	189
MPN016	MPN015	914
MPN016	MPN017	865
MPN016	MPN018	284
MPN016	MPN019	284
MPN016	MPN020	277
MPN016	MPN021	245
MPN016	MPN022	245
MPN016	MPN023	245
MPN016	MPN024	233
MPN016	MPN025	233
MPN016	MPN026	267
MPN016	MPN033	772
MPN016	MPN045	381
MPN016	MPN125	376
MPN016	MPN155	724
MPN016	MPN182	331
MPN016	MPN215	364
MPN016	MPN216	291
MPN016	MPN217	208
MPN016	MPN258	167
MPN016	MPN260	179
MPN016	MPN324	232
MPN016	MPN348	482
MPN016	MPN475	328
MPN016	MPN520	247
MPN016	MPN562	337
MPN017	MPN005	631
MPN017	MPN009	368
MPN017	MPN015	865
MPN017	MPN016	865
MPN017	MPN018	284
MPN017	MPN019	320
MPN017	MPN020	277
MPN017	MPN021	245
MPN017	MPN022	245
MPN017	MPN023	245
MPN017	MPN024	233
MPN017	MPN025	233
MPN017	MPN026	503
MPN017	MPN029	806
MPN017	MPN033	200
MPN017	MPN046	170
MPN017	MPN056	190
MPN017	MPN057	175
MPN017	MPN059	548
MPN017	MPN060	393
MPN017	MPN061	694
MPN017	MPN071	241
MPN017	MPN073	512
MPN017	MPN082	162
MPN017	MPN105	396
MPN017	MPN115	181
MPN017	MPN117	239
MPN017	MPN126	574
MPN017	MPN159	678
MPN017	MPN185	427
MPN017	MPN187	256
MPN017	MPN196	263
MPN017	MPN207	356
MPN017	MPN211	454
MPN017	MPN221	570
MPN017	MPN237	744
MPN017	MPN238	745
MPN017	MPN240	153
MPN017	MPN245	671
MPN017	MPN246	338
MPN017	MPN252	500
MPN017	MPN253	465
MPN017	MPN254	340
MPN017	MPN258	362
MPN017	MPN261	480
MPN017	MPN263	271
MPN017	MPN265	511
MPN017	MPN267	412
MPN017	MPN269	220
MPN017	MPN273	536
MPN017	MPN279	738
MPN017	MPN280	209
MPN017	MPN299	221
MPN017	MPN301	592
MPN017	MPN302	157
MPN017	MPN303	666
MPN017	MPN306	483
MPN017	MPN307	344
MPN017	MPN320	939
MPN017	MPN325	234
MPN017	MPN327	273
MPN017	MPN328	385
MPN017	MPN331	405
MPN017	MPN332	488
MPN017	MPN336	327
MPN017	MPN340	256
MPN017	MPN341	428
MPN017	MPN348	776
MPN017	MPN349	239
MPN017	MPN355	396
MPN017	MPN356	620
MPN017	MPN357	748
MPN017	MPN379	154
MPN017	MPN382	741
MPN017	MPN384	181
MPN017	MPN390	922
MPN017	MPN391	249
MPN017	MPN394	485
MPN017	MPN395	671
MPN017	MPN397	218
MPN017	MPN420	295
MPN017	MPN426	184
MPN017	MPN434	342
MPN017	MPN460	678
MPN017	MPN461	553
MPN017	MPN470	609
MPN017	MPN476	384
MPN017	MPN478	651
MPN017	MPN480	453
MPN017	MPN481	168
MPN017	MPN490	446
MPN017	MPN521	511
MPN017	MPN528	209
MPN017	MPN533	262
MPN017	MPN536	209
MPN017	MPN540	263
MPN017	MPN543	985
MPN017	MPN545	240
MPN017	MPN546	173
MPN017	MPN547	567
MPN017	MPN553	422
MPN017	MPN556	254
MPN017	MPN561	193
MPN017	MPN562	375
MPN017	MPN563	198
MPN017	MPN568	512
MPN017	MPN572	425
MPN017	MPN573	189
MPN017	MPN576	988
MPN017	MPN595	678
MPN017	MPN606	716
MPN017	MPN616	199
MPN017	MPN619	392
MPN017	MPN622	150
MPN017	MPN632	163
MPN017	MPN636	202
MPN017	MPN658	419
MPN017	MPN665	185
MPN017	MPN667	478
MPN017	MPN671	249
MPN017	MPN672	163
MPN017	MPN674	336
MPN017	MPN679	665
MPN018	MPN006	152
MPN018	MPN009	159
MPN018	MPN015	284
MPN018	MPN016	284
MPN018	MPN017	284
MPN018	MPN019	980
MPN018	MPN020	832
MPN018	MPN021	672
MPN018	MPN022	672
MPN018	MPN023	672
MPN018	MPN024	611
MPN018	MPN025	611
MPN018	MPN026	611
MPN018	MPN028	263
MPN018	MPN029	231
MPN018	MPN030	231
MPN018	MPN031	231
MPN018	MPN046	227
MPN018	MPN050	176
MPN018	MPN066	335
MPN018	MPN074	439
MPN018	MPN078	229
MPN018	MPN115	220
MPN018	MPN117	160
MPN018	MPN125	188
MPN018	MPN158	167
MPN018	MPN196	261
MPN018	MPN211	152
MPN018	MPN242	226
MPN018	MPN243	280
MPN018	MPN246	227
MPN018	MPN251	188
MPN018	MPN253	272
MPN018	MPN257	298
MPN018	MPN277	431
MPN018	MPN306	174
MPN018	MPN320	156
MPN018	MPN328	159
MPN018	MPN341	176
MPN018	MPN356	175
MPN018	MPN401	162
MPN018	MPN414	158
MPN018	MPN434	232
MPN018	MPN470	205
MPN018	MPN490	211
MPN018	MPN498	226
MPN018	MPN517	193
MPN018	MPN536	269
MPN018	MPN558	167
MPN018	MPN619	213
MPN018	MPN627	289
MPN018	MPN671	184
MPN018	MPN678	158
MPN018	MPN688	223
MPN019	MPN005	343
MPN019	MPN006	240
MPN019	MPN008	172
MPN019	MPN009	168
MPN019	MPN015	284
MPN019	MPN016	284
MPN019	MPN017	320
MPN019	MPN018	980
MPN019	MPN020	832
MPN019	MPN021	672
MPN019	MPN022	672
MPN019	MPN023	672
MPN019	MPN024	611
MPN019	MPN025	651
MPN019	MPN026	611
MPN019	MPN028	385
MPN019	MPN029	267
MPN019	MPN030	266
MPN019	MPN031	266
MPN019	MPN033	186
MPN019	MPN046	240
MPN019	MPN050	235
MPN019	MPN061	171
MPN019	MPN063	211
MPN019	MPN066	520
MPN019	MPN071	235
MPN019	MPN073	227
MPN019	MPN074	624
MPN019	MPN075	239
MPN019	MPN078	291
MPN019	MPN105	272
MPN019	MPN106	236
MPN019	MPN115	289
MPN019	MPN117	260
MPN019	MPN125	228
MPN019	MPN158	256
MPN019	MPN185	158
MPN019	MPN196	638
MPN019	MPN210	199
MPN019	MPN211	191
MPN019	MPN215	171
MPN019	MPN216	208
MPN019	MPN230	152
MPN019	MPN240	171
